ID,Condición del Inmueble,land_size,land_size_unit,total_area,total_area_unit,Latitud,Longitud,URL_FOR_REF
60554397,2  Antigüedad,0,,100,m²,19.443341300000000,-99.205007800000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-ampliacion-granada-60554397.html
60549345,6  Antigüedad,117,m²,234,m²,19.365415100000000,-99.196640300000000,https://www.inmuebles24.com/propiedades/departamento-de-2-niveles-venta-colonia-merced-gomez-60549345.html
60548596,40  Antigüedad,80,m²,80,m²,19.437782200000000,-99.155203100000010,https://www.inmuebles24.com/propiedades/gran-inversion-departamento-en-colonia-tabacalera-60548596.html
60547957,15  Antigüedad,80,m²,80,m²,19.366314500000000,-99.288215000000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-san-jose-de-los-cedros-60547957.html
60544582,10  Antigüedad,92,m²,92,m²,19.407977600000000,-99.169366200000000,https://www.inmuebles24.com/propiedades/-excelente-oportunidad-depa-en-condesa!-60544582.html
60543621,10  Antigüedad,0,,71,m²,19.401352500000000,-99.168929100000000,https://www.inmuebles24.com/propiedades/departamento-exterior-en-venta-roma-sur-60543621.html
60543075,4  Antigüedad,60,m²,60,m²,19.331124300000000,-99.153486399999990,https://www.inmuebles24.com/propiedades/venta-departamento-sur-cdmx-coyoacan-remate-60543075.html
60540087,5  Antigüedad,65,m²,65,m²,19.362863100000000,-99.250061600000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-corpus-christy-60540087.html
60540028,5  Antigüedad,190,m²,178,m²,19.364241300000000,-99.185198599999990,https://www.inmuebles24.com/propiedades/gran-oportunidad-de-compra-entrega-inmediata-60540028.html
60539679,A estrenar,70,m²,70,m²,19.369240600000000,-99.149766400000000,https://www.inmuebles24.com/propiedades/hermosos-departamentos-en-venta-en-portales-60539679.html
60538084,10  Antigüedad,0,,0,,19.514122900000000,-99.203131900000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-el-rosario-60538084.html
60537254,40  Antigüedad,147,m²,147,m²,19.377593400000000,-99.165335200000000,https://www.inmuebles24.com/propiedades/amplio-departamento-en-venta-3-recamaras-en-del-valle-60537254.html
60533489,A estrenar,98,m²,98,m²,19.349432200000000,-99.201496999999990,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-atlamaya-60533489.html
59819354,10  Antigüedad,55,m²,55,m²,19.449994400000000,-99.198425000000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-pensil-norte-con-59819354.html
60531702,1  Antigüedad,0,,111,m²,19.401532400000000,-99.163184399999990,https://www.inmuebles24.com/propiedades/departamento-seminuevo-en-venta-en-del-valle-60531702.html
60531441,5  Antigüedad,0,,74,m²,19.445735000000000,-99.187231900000000,https://www.inmuebles24.com/propiedades/departamento-en-miguel-hidalgo-remate-hipotecario-60531441.html
60530053,7  Antigüedad,60,m²,60,m²,19.469780500000000,-99.090196200000010,https://www.inmuebles24.com/propiedades/excelente-remate-bancario-con-adjudicacion-en-6-meses-60530053.html
60526537,10  Antigüedad,0,,98,m²,19.337363700000000,-99.209467500000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-progreso-tizapan-60526537.html
60521816,5  Antigüedad,0,,87,m²,19.394048700000000,-99.185816899999990,https://www.inmuebles24.com/propiedades/amplio-departamento-exterior-en-av-revolucion-60521816.html
60521137,20  Antigüedad,65,m²,65,m²,19.373756800000000,-99.156037300000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-letran-valle-60521137.html
60512052,A estrenar,1000,m²,63,m²,19.446827900000000,-99.159453200000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-cdmx-santa-maria-de-la-60512052.html
60508798,9  Antigüedad,324,m²,324,m²,19.388751000000000,-99.265291700000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-bosques-de-las-lomas-60508798.html
59524689,1  Antigüedad,42,m²,63,m²,19.454551400000000,-99.155327200000000,https://www.inmuebles24.com/propiedades/departamento-en-renta-cerca-casco-sto-tomas-59524689.html
60498373,60  Antigüedad,0,,52,m²,19.406560900000000,-99.159604600000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-col.-roma-sur-1-recamara-52-60498373.html
60497352,35  Antigüedad,0,,52,m²,19.357740500000000,-99.108552500000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-granjas-mexico-60497352.html
60493860,3  Antigüedad,125940,m²,125940,m²,19.393556000000000,-99.137702700000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-zona-centrica-excelente-60493860.html
60490478,A estrenar,500,m²,64,m²,19.402235200000000,-99.161338800000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-piedad-narvarte-60490478.html
60486984,25  Antigüedad,60,m²,60,m²,19.373650400000000,-99.113116200000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-el-sifon-60486984.html
60486902,30  Antigüedad,70,m²,70,m²,19.399003000000000,-99.150734300000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-narvarte-60486902.html
60476572,A estrenar,0,,80,m²,19.434400700000000,-99.116973899999990,https://www.inmuebles24.com/propiedades/venta-de-departamento-3-habitaciones-en-venustiano-60476572.html
59219828,2  Antigüedad,0,,75,m²,19.382571400000000,-99.152784099999990,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-vertiz-narvarte-59219828.html
60471827,2  Antigüedad,150,m²,137,m²,19.384685800000000,-99.156649300000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-narvarte-60471827.html
60471792,20  Antigüedad,65,m²,65,m²,19.312478900000000,-99.092682500000010,https://www.inmuebles24.com/propiedades/bonito-departamento-en-venta-en-lomas-estrella-60471792.html
60471716,35  Antigüedad,72,m²,68,m²,19.337772000000000,-99.150178000000000,https://www.inmuebles24.com/propiedades/depa-en-venta-con-patio-interno.-60471716.html
60470895,1  Antigüedad,0,,60,m²,19.346344000000000,-99.153127000000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-coyoacan.-60470895.html
59179135,30  Antigüedad,0,,65,m²,19.443247500000000,-99.170917199999990,https://www.inmuebles24.com/propiedades/depto-en-venta-en-anahuac-pape-en-regla-59179135.html
58456684,A estrenar,60,m²,60,m²,19.491349900000000,-99.194157100000000,https://www.inmuebles24.com/propiedades/pre-venta-de-departamentos-en-azcapotzalco-cerca-del-58456684.html
60464338,7  Antigüedad,0,,0,,19.300497100000000,-99.108370900000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-el-mirador-60464338.html
60460607,23  Antigüedad,179,m²,179,m²,19.362970400000000,-99.171617300000000,https://www.inmuebles24.com/propiedades/departamento-179-m-sup2--en-venta-en-amores-acacias-60460607.html
60460573,17  Antigüedad,0,,102,m²,19.383982300000000,-99.148685000000000,https://www.inmuebles24.com/propiedades/departamento-3-rec-y-2-estacionamientos-que-no-se-60460573.html
60459903,1  Antigüedad,64,m²,64,m²,19.360906500000000,-99.215695599999990,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-lomas-de-tarango-60459903.html
60459854,10  Antigüedad,97,m²,97,m²,19.389704400000000,-99.158731400000010,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-narvarte-60459854.html
59719777,10  Antigüedad,135,m²,135,m²,19.406463500000000,-99.170406399999990,https://www.inmuebles24.com/propiedades/departamento-venta-condesa-precio-inmejorable!-59719777.html
60457464,A estrenar,80,m²,150,m²,19.431036400000000,-99.156274599999990,https://www.inmuebles24.com/propiedades/departamento-pent-house-venta-juarez-60457464.html
60443644,1  Antigüedad,0,,40,m²,19.385079000000000,-99.141258999999990,https://www.inmuebles24.com/propiedades/depa-cerca-metro-villa-de-cortes-60443644.html
60437957,2  Antigüedad,1020,m²,49,m²,19.459977300000000,-99.131812099999990,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-peralvillo-60437957.html
59151805,1  Antigüedad,107,m²,107,m²,19.337073100000000,-99.214309700000000,https://www.inmuebles24.com/propiedades/departamento-increible-en-olivar-de-los-padres-59151805.html
60427905,4  Antigüedad,43,m²,43,m²,19.394758100000000,-99.187888199999990,https://www.inmuebles24.com/propiedades/hermoso-departamento-en-planta-baja-60427905.html
60424978,25  Antigüedad,47,m²,47,m²,19.452557900000000,-99.188258300000000,https://www.inmuebles24.com/propiedades/departamento-venta-tacuba-legaria-felipe-carrillo-60424978.html
60420290,1  Antigüedad,40,m²,40,m²,19.350747500000000,-99.281809000000000,https://www.inmuebles24.com/propiedades/departamento-con-vista-al-bosque-en-contadero-60420290.html
60420073,3  Antigüedad,68,m²,68,m²,19.468983000000000,-99.159560700000000,https://www.inmuebles24.com/propiedades/parque-jardin-azcapotzalco-av-jardin-330-col-60420073.html
58909143,10  Antigüedad,0,,190,m²,19.347313800000000,-99.217164700000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-camino-real-de-minas-21-58909143.html
60413332,10  Antigüedad,80,m²,80,m²,19.439869000000000,-99.192284800000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-mirador-polanco-60413332.html
60402982,10  Antigüedad,70,m²,70,m²,19.439757000000000,-99.158098000000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-san-rafael-60402982.html
59252403,15  Antigüedad,70,m²,64,m²,19.454451300000000,-99.161765500000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-santa-maria-de-la-ribera-59252403.html
60390650,16  Antigüedad,470,m²,57,m²,19.463166900000000,-99.134298000000000,https://www.inmuebles24.com/propiedades/departamento-en-venta-cerca-de-la-raza-60390650.html
60389982,A estrenar,53,m²,49,m²,19.442454800000000,-99.185426100000000,https://www.inmuebles24.com/propiedades/entrega-inmediata-departamento-en-venta-en-nuevo-60389982.html
60377283,5  Antigüedad,994,m²,65,m²,19.424549200000000,-99.158329799999990,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-roma-60377283.html
