ID,Condición del Inmueble,land_size,land_size_unit,total_area,total_area_unit,Latitud,Longitud,URL_FOR_REF
57826377,A estrenar,160,m²,80,m²,19.3601765,-99.3020585,https://www.inmuebles24.com/propiedades/hermoso-ph-nuevo-en-venta-en-cuajimalpa-a-5-min-de-57826377.html
59526662,1   Medio baño,124,m²,124,m²,19.3643648,-99.1614188,https://www.inmuebles24.com/propiedades/en-venta-lujoso-departamento-en-city-tower-black.-59526662.html
58343882,A estrenar,500,m²,137,m²,19.3888227,-99.1727019,https://www.inmuebles24.com/propiedades/excelente-penthouse-nuevo-en-la-del-valle-58343882.html
59290650,2   Recámaras,117,m²,117,m²,19.4326033,-99.1909293,https://www.inmuebles24.com/propiedades/-vive-en-depa-exterior-en-polanco-cerca-de-masaryk!-59290650.html
59223952,40  Antigüedad,165,m²,165,m²,19.3691514,-99.1691049,https://www.inmuebles24.com/propiedades/se-vende-amplio-departamento-en-col.-del-valle-cdmx-59223952.html
59040587,1   Recámara,6,m²,48,m²,19.3643648,-99.1614188,https://www.inmuebles24.com/propiedades/exclusivo-loft-en-city-towers-black-59040587.html
58956833,34  Antigüedad,51,m²,51,m²,19.2969925,-99.1108579,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-granjas-coapa-unidad-sausalez-58956833.html
52826597,19  Antigüedad,45,m²,45,m²,19.4610373,-99.142956,https://www.inmuebles24.com/propiedades/se-vende-departamento-a-unos-pasos-de-insurgentes-52826597.html
57233152,5  Antigüedad,62,m²,62,m²,19.4627129,-99.1725755,https://www.inmuebles24.com/propiedades/venta-de-departamento-a-unos-pasos-de-la-glorieta-57233152.html
59296039,15  Antigüedad,70,m²,70,m²,19.4148305,-99.2122908,https://www.inmuebles24.com/propiedades/departamento-en-san-pedro-de-los-pinos-de-oportunidad-59296039.html
60985860,A estrenar,0,,74,m²,19.374643,-99.1544583,https://www.inmuebles24.com/propiedades/departamento-ubicado-en-dr.-vertiz-1301-letran-valle-60985860.html
60985213,A estrenar,0,,74,m²,19.374643,-99.1544583,https://www.inmuebles24.com/propiedades/departamento-ubicado-en-dr.-vertiz-1301-letran-valle-60985213.html
59955088,A estrenar,120,m²,120,m²,19.4457936,-99.171239,https://www.inmuebles24.com/propiedades/vive-en-inigualable-departamento-en-remate-col.-59955088.html
60984746,A estrenar,0,,68,m²,19.374643,-99.1544583,https://www.inmuebles24.com/propiedades/departamento-ubicado-en-dr.-vertiz-1301-letran-valle-60984746.html
60964980,A estrenar,0,,84,m²,19.3573065,-99.1975157,https://www.inmuebles24.com/propiedades/desarrollo-de-fraccionamiento-vertical-en-san-angel-60964980.html
60754514,10  Antigüedad,70,m²,70,m²,19.2878697,-99.1791891,https://www.inmuebles24.com/propiedades/ahorra-y-gana-departamento-en-alcaldia-tlalpan-remate-60754514.html
60107767,A estrenar,558,m²,558,m²,19.3777893,-99.276492,https://www.inmuebles24.com/propiedades/exclusivos-departamentos-en-preventa-lomas-de-vista-60107767.html
60561282,4  Antigüedad,117,m²,117,m²,19.365261,-99.1898875,https://www.inmuebles24.com/propiedades/venta-increible-departamento-en-zona-centrica-60561282.html
60931511,4  Antigüedad,60,m²,60,m²,19.3750101,-99.1488127,https://www.inmuebles24.com/propiedades/oportunidad-en-venta-60931511.html
60952843,10  Antigüedad,80,m²,80,m²,19.4369782,-99.1852977,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-petrarca-118-col.-polanco-v-60952843.html
60952821,15  Antigüedad,65,m²,65,m²,19.4469612,-99.1545448,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-dr.-mariano-azuela-120-col.-60952821.html
60952786,20  Antigüedad,75,m²,75,m²,19.450717,-99.1567503,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-manuel-carpio-105-col.-sta.-60952786.html
60952751,20  Antigüedad,75,m²,75,m²,19.3902609,-99.0741311,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-javier-rojo-gomez-438-col.-60952751.html
60940884,A estrenar,0,,130,m²,19.3136515,-99.2193465,https://www.inmuebles24.com/propiedades/origina-pedregal-60940884.html
59762327,10  Antigüedad,0,,60,m²,19.4473462,-99.1591203,https://www.inmuebles24.com/propiedades/excelente-propiedad-de-banco-en-zona-santa-maria-de-la-59762327.html
59907284,15  Antigüedad,60,m²,60,m²,19.3957813,-99.168406,https://www.inmuebles24.com/propiedades/bonito-depto.-en-venta-en-romero-de-terreros-25-del-59907284.html
60893780,9  Antigüedad,265,m²,265,m²,19.3911063,-99.2506355,https://www.inmuebles24.com/propiedades/hermoso-departamento-en-paseo-de-los-tamarindos-60893780.html
60889956,25  Antigüedad,140,m²,140,m²,19.4205242,-99.1626889,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-durango-136-col.-roma-norte!-60889956.html
59402974,A estrenar,111,m²,104,m²,19.4414017,-99.1822654,https://www.inmuebles24.com/propiedades/preventa-be-grand-alto-polanco-en-la-torre-iv-59402974.html
60868235,5  Antigüedad,59,m²,59,m²,19.3531633,-99.2897172,https://www.inmuebles24.com/propiedades/maravilloso-town-house-de-oportunidad-60868235.html
60864372,20  Antigüedad,65,m²,65,m²,19.4524244,-99.1543832,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-dr.-enrique-gonzalez-martinez-60864372.html
60849314,25  Antigüedad,75,m²,75,m²,19.3399054,-99.1303324,https://www.inmuebles24.com/propiedades/-oportunidad-en-calz-taxquena-1596-col.-educacion!-60849314.html
60849301,20  Antigüedad,80,m²,80,m²,19.3626105,-99.1505545,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-pirineos-142-col.-portales-sur!-60849301.html
60781435,20  Antigüedad,0,,48,m²,19.3852354,-99.194532,https://www.inmuebles24.com/propiedades/departamento-en-venta-60781435.html
60781136,18  Antigüedad,0,,43,m²,19.3670606,-99.0313424,https://www.inmuebles24.com/propiedades/departamento-en-venta-60781136.html
60780729,20  Antigüedad,0,,54,m²,19.3874411,-99.1464506,https://www.inmuebles24.com/propiedades/departamento-en-venta-60780729.html
60758470,20  Antigüedad,0,,75,m²,19.4371452,-99.1294881,https://www.inmuebles24.com/propiedades/departamento-en-venta-por-remate-bancario-60758470.html
60758399,17  Antigüedad,0,,55,m²,19.458824,-99.1527131,https://www.inmuebles24.com/propiedades/departamento-en-venta-por-remate-bancario-60758399.html
60758273,18  Antigüedad,0,,70,m²,19.4087361,-99.1186036,https://www.inmuebles24.com/propiedades/departamento-en-venta-por-remate-bancario-60758273.html
60758106,20  Antigüedad,0,,52,m²,19.3738527,-99.0242295,https://www.inmuebles24.com/propiedades/departamento-en-venta-por-remate-bancario-60758106.html
60724390,20  Antigüedad,63,m²,63,m²,19.4453426,-99.1796065,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-marina-nacional-200-col.-anahuac-i-60724390.html
60721013,15  Antigüedad,0,,50,m²,19.4573009,-99.1740073,https://www.inmuebles24.com/propiedades/mar-caspio-20-col.-nextitla-60721013.html
60713728,20  Antigüedad,65,m²,65,m²,19.3915173,-99.1829558,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-tres-no.-79-col.-san-pedro-de-los-60713728.html
60679654,15  Antigüedad,90,m²,90,m²,19.2815026,-99.141982,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-arenal-694-col.-arenal-tepepan!-60679654.html
59748158,15  Antigüedad,0,,100,m²,19.3065186,-99.1470171,https://www.inmuebles24.com/propiedades/bonito-departamento-remate-bancario-coyoacan-59748158.html
60661738,20  Antigüedad,150,m²,150,m²,19.302251,-99.2078815,https://www.inmuebles24.com/propiedades/atencion-remato-departamento-en-real-de-la-montana-60661738.html
60643982,A estrenar,13000,m²,213,m²,19.3049221,-99.2085994,https://www.inmuebles24.com/propiedades/departamento-en-venta-origina-pedregal-60643982.html
60622747,4   Recámaras,435,m²,435,m²,19.4249374,-99.2134442,https://www.inmuebles24.com/propiedades/departamento-en-venta-de-bosque-de-las-lomas-60622747.html
60622746,2   Recámaras,75,m²,75,m²,19.4249374,-99.2134442,https://www.inmuebles24.com/propiedades/apartamento-residencial-en-renta.2-recamaras-2-banos-60622746.html
60598817,15  Antigüedad,138,m²,138,m²,19.4225917,-99.2280129,https://www.inmuebles24.com/propiedades/-ultimos-remates!-chalchihui-201-suite-lomas-de-60598817.html
60548602,10  Antigüedad,95,m²,95,m²,19.3475454,-99.1257922,https://www.inmuebles24.com/propiedades/departamento-en-paseos-de-cipreses-60548602.html
60534979,25  Antigüedad,60,m²,60,m²,19.3950985,-99.1504799,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-monte-alban-115-col.-narvarte!-60534979.html
60534845,15  Antigüedad,60,m²,60,m²,19.4714618,-99.1355564,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-insurgentes-nte.-1249-col.-60534845.html
60534803,20  Antigüedad,160,m²,185,m²,19.3982625,-99.1595193,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-heriberto-frias-303-col.-60534803.html
60534766,10  Antigüedad,70,m²,70,m²,19.41094,-99.1931284,https://www.inmuebles24.com/propiedades/-oportunidad-en-av-constituyentes-247-col.-daniel-60534766.html
60517060,25  Antigüedad,86,m²,86,m²,19.391819,-99.1886389,https://www.inmuebles24.com/propiedades/-oportunidad-en-blvd.-adolfo-lopez-mateos-1040-col.-60517060.html
60517036,25  Antigüedad,80,m²,80,m²,19.4769842,-99.2142448,https://www.inmuebles24.com/propiedades/-oportunidad-en-gustavo-bazan-no.-101-col.-san-pedro-60517036.html
60468383,20  Antigüedad,50,m²,50,m²,19.3487816,-99.1151477,https://www.inmuebles24.com/propiedades/-oportunidad-en-calle-trigo-no.-239-col.-valle-del-60468383.html
60487676,18  Antigüedad,47,m²,47,m²,19.3727197,-99.0178942,https://www.inmuebles24.com/propiedades/departamento-en-calle-luis-jasso-col-santa-martha-60487676.html
60479923,11  Antigüedad,91,m²,91,m²,19.3129422,-99.1176493,https://www.inmuebles24.com/propiedades/departamento-en-coyoacan-alianza-popular-cdmx-60479923.html
60479149,15  Antigüedad,103,m²,103,m²,19.4819674,-99.1126949,https://www.inmuebles24.com/propiedades/departamento-en-gustavo-a-madero-cdmx-60479149.html
60478969,15  Antigüedad,80,m²,80,m²,19.4553975,-99.1954855,https://www.inmuebles24.com/propiedades/departamento-en-resindencial-legaria-miguel-hidalgo-60478969.html
60478667,18  Antigüedad,60,m²,60,m²,19.422689,-99.0631776,https://www.inmuebles24.com/propiedades/departamento-en-pantitlan-venustiano-carranza-60478667.html
60460500,4  Antigüedad,150,m²,150,m²,19.3581997,-99.2717753,https://www.inmuebles24.com/propiedades/departamento-en-venta-siroco-santa-fe-60460500.html
60267343,1  Antigüedad,366,m²,366,m²,19.3040188,-99.1726015,https://www.inmuebles24.com/propiedades/penthouse-de-3-niveles-en-be-grand-alto-pedregal-60267343.html
60367270,10  Antigüedad,60,m²,60,m²,19.3721335,-99.1717634,https://www.inmuebles24.com/propiedades/departamento-en-colonia-del-valle-centro-felix-cuevas-60367270.html
60366335,14  Antigüedad,120,m²,120,m²,19.3950406,-99.1703542,https://www.inmuebles24.com/propiedades/departamento-en-colonia-del-valle-centro-benito-juarez-60366335.html
60353776,20  Antigüedad,100,m²,100,m²,19.3678866,-99.2224678,https://www.inmuebles24.com/propiedades/-oportunidad-charreria-no.-12-col.-colina-del-sur!-60353776.html
60353709,20  Antigüedad,70,m²,70,m²,19.4401814,-99.1770569,https://www.inmuebles24.com/propiedades/-oportunidad-calle-laguna-de-mayran-no.-375-col.-60353709.html
60352118,18  Antigüedad,90,m²,90,m²,19.428403,-99.1924576,https://www.inmuebles24.com/propiedades/departamento-en-polanco-iv-secc-60352118.html
60272812,50  Antigüedad,0,,181,m²,19.375702,-99.1811504,https://www.inmuebles24.com/propiedades/departamento-en-venta-excelentes-condiciones-luis-60272812.html
59900172,10  Antigüedad,120,m²,120,m²,19.3982249,-99.1794816,https://www.inmuebles24.com/propiedades/rematoooo!-amplio-departamento-a-5-min-del-hospital-59900172.html
60112600,A estrenar,0,,60,m²,19.4337841,-99.1485643,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-cuauhtemoc-escrituras-gratis-60112600.html
59913575,5  Antigüedad,60,m²,60,m²,19.3798751,-99.1690562,https://www.inmuebles24.com/propiedades/-inmejorable-oportunidad-en-av-coyoacan-1031-colonia-59913575.html
59900085,15  Antigüedad,80,m²,80,m²,19.4308468,-99.1836538,https://www.inmuebles24.com/propiedades/-inmejorable-oportunidad-en-torcuato-tasso-411-59900085.html
59886260,A estrenar,76,m²,76,m²,19.3038798,-99.1771867,https://www.inmuebles24.com/propiedades/excelente-departamento-para-estrenar-be-grand-alto-59886260.html
59885554,A estrenar,127,m²,127,m²,19.3038798,-99.1771867,https://www.inmuebles24.com/propiedades/estrene-departamento-en-be-grand-alto-pedregal-59885554.html
59725417,11  Antigüedad,47,m²,47,m²,19.4501874,-99.18106837,https://www.inmuebles24.com/propiedades/departamento-venta-a-10-min-polanco-con-elevador-piso-59725417.html
59701129,15  Antigüedad,51,m²,51,m²,19.4579947,-99.1927339,https://www.inmuebles24.com/propiedades/-inmejorable-oportunidad-en-la-colonia-torre-blanca!-59701129.html
59114685,10  Antigüedad,65,m²,65,m²,19.5316871,-99.1487556,https://www.inmuebles24.com/propiedades/departamento-en-remate-el-arbolillo-gustavo-a.-madero-59114685.html
59180677,21  Antigüedad,56,m²,56,m²,19.3542617,-99.0969072,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-ricardo-flores-magon-59180677.html
56717984,15  Antigüedad,0,,120,m²,19.3911142,-99.1892262,https://www.inmuebles24.com/propiedades/-remate-de-departamento-56717984.html
56712609,10  Antigüedad,0,,120,m²,19.3847547,-99.2664233,https://www.inmuebles24.com/propiedades/-remate-de-departamento-56712609.html
56683737,10  Antigüedad,0,,100,m²,19.3959078,-99.1534017,https://www.inmuebles24.com/propiedades/-remate-de-bonito-departamento-56683737.html
56440035,15  Antigüedad,0,,90,m²,19.3863032,-99.1732503,https://www.inmuebles24.com/propiedades/-remate-de-departamento-56440035.html
56397672,16  Antigüedad,0,,60,m²,19.5117329,-99.2052894,https://www.inmuebles24.com/propiedades/remate-de-bonito-departamento-56397672.html
56368001,10  Antigüedad,0,,90,m²,19.5116382,-99.1551578,https://www.inmuebles24.com/propiedades/-remate-de-casa-56368001.html
56364782,8  Antigüedad,0,,90,m²,19.4024977,-99.2072689,https://www.inmuebles24.com/propiedades/-remate-de-bonito-departamento-56364782.html
56341500,5  Antigüedad,0,,80,m²,19.3150268,-99.1053053,https://www.inmuebles24.com/propiedades/-remate-de-bonito-departamento-56341500.html
56337756,10  Antigüedad,0,,200,m²,19.3752048,-99.2616097,https://www.inmuebles24.com/propiedades/-remate-de-departamento-56337756.html
60759064,20  Antigüedad,0,,65,m²,19.4776037,-99.21437,https://www.inmuebles24.com/propiedades/departamento-en-venta-60759064.html
60758609,20  Antigüedad,0,,65,m²,19.4515521,-99.1161672,https://www.inmuebles24.com/propiedades/departamento-en-venta-por-remate-bancario-60758609.html
60980511,7  Antigüedad,77,m²,77,m²,19.30522108,-99.18025855,https://www.inmuebles24.com/propiedades/departamento-en-venta-coyoacan-ciudad-de-mexico-60980511.html
60881542,34  Antigüedad,287,m²,616,m²,19.3068635,-99.1191784,https://www.inmuebles24.com/propiedades/edificio-en-venta-coyoacan-ciudad-de-mexico-60881542.html
60779090,40  Antigüedad,110,m²,110,m²,19.288006,-99.0529904,https://www.inmuebles24.com/propiedades/departamento-en-venta-tlahuac-ciudad-de-mexico-60779090.html
60653575,44  Antigüedad,152,m²,152,m²,19.3949423,-99.1701675,https://www.inmuebles24.com/propiedades/departamento-en-venta-del-valle-ciudad-de-mexico-60653575.html
55277174,4  Antigüedad,124,m²,120,m²,19.30023906,-99.10873138,https://www.inmuebles24.com/propiedades/departamento-en-venta-tlalpan-ciudad-de-mexico-55277174.html
52729939,A estrenar,56,m²,57,m²,19.40626772,-99.14452713,https://www.inmuebles24.com/propiedades/departamento-en-venta-cuauhtemoc-ciudad-de-mexico-52729939.html
52729937,A estrenar,57,m²,60,m²,19.40626334,-99.14454348,https://www.inmuebles24.com/propiedades/departamento-en-venta-cuauhtemoc-ciudad-de-mexico-52729937.html
57694089,15  Antigüedad,168,m²,168,m²,19.3066886,-99.1838193,https://www.inmuebles24.com/propiedades/departamento-en-venta-coyoacan-ciudad-de-mexico-57694089.html
60979749,35  Antigüedad,417,m²,417,m²,19.352813,-99.1865956,https://www.inmuebles24.com/propiedades/ph-en-venta-alvaro-obregon-ciudad-de-mexico-60979749.html
60889019,5  Antigüedad,91,m²,91,m²,19.4239239,-99.0655917,https://www.inmuebles24.com/propiedades/departamento-en-venta-a-5-min-del-aeropuerto-de-la-60889019.html
60760355,3  Antigüedad,160,m²,160,m²,19.3924826,-99.1716813,https://www.inmuebles24.com/propiedades/departamento-en-venta-a-2-cuadras-del-wtc-ciudad-de-60760355.html
60730156,43  Antigüedad,336,m²,336,m²,19.35629049,-99.18577387,https://www.inmuebles24.com/propiedades/departamento-en-venta-alvaro-obregon-ciudad-de-60730156.html
60728383,3  Antigüedad,57,m²,57,m²,19.4795029,-99.1471662,https://www.inmuebles24.com/propiedades/departamento-en-venta-gustavo-a.-madero-ciudad-de-60728383.html
55646427,8  Antigüedad,110,m²,110,m²,19.38598576,-99.14970606,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-55646427.html
56358307,16  Antigüedad,148,m²,125,m²,19.39334828,-99.16543475,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-56358307.html
60433842,6  Antigüedad,52,m²,52,m²,19.3911187,-99.1535207,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-60433842.html
55855703,7  Antigüedad,125,m²,125,m²,19.39220209,-99.15476662,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-55855703.html
60369359,4  Antigüedad,75,m²,75,m²,19.3535079,-99.2186896,https://www.inmuebles24.com/propiedades/departamento-en-venta-alvaro-obregon-ciudad-de-60369359.html
60300995,4  Antigüedad,104,m²,104,m²,19.3816213,-99.1917582,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-60300995.html
59950146,A estrenar,88,m²,88,m²,19.3623672,-99.1726967,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-59950146.html
59503800,2   Recámaras,85,m²,85,m²,19.40188,-99.1860066,https://www.inmuebles24.com/propiedades/departamento-en-venta-en-escandon-miguel-hidalgo-59503800.html
59187160,5  Antigüedad,78,m²,78,m²,19.3907738,-99.1564427,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-59187160.html
58119963,40  Antigüedad,200,m²,200,m²,19.3632912,-99.1755096,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-58119963.html
57428943,5  Antigüedad,75,m²,75,m²,19.3619954,-99.1556827,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-57428943.html
57407937,46  Antigüedad,155,m²,155,m²,19.3711624,-99.1743925,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-57407937.html
55209220,26  Antigüedad,303,m²,303,m²,19.4351327,-99.2102067,https://www.inmuebles24.com/propiedades/departamento-en-venta-miguel-hidalgo-ciudad-de-55209220.html
54290182,8  Antigüedad,115,m²,115,m²,19.37734403,-99.1660145,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-54290182.html
58826418,24  Antigüedad,58,m²,58,m²,19.3835742,-99.1970878,https://www.inmuebles24.com/propiedades/departamento-en-venta-alvaro-obregon-ciudad-de-58826418.html
58221994,4  Antigüedad,77,m²,77,m²,19.3878982,-99.1480296,https://www.inmuebles24.com/propiedades/departamento-en-venta-benito-juarez-ciudad-de-mexico-58221994.html
56317082,A estrenar,71,m²,71,m²,19.3681398,-99.1510734,https://www.inmuebles24.com/propiedades/departamento-pre-venta-benito-juarez-ciudad-de-56317082.html
