CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,geometry
09002,09,002,Azcapotzalco,"POLYGON ((-99.18230696979366 19.50747924999397, -99.18229079974842 19.50746980001357, -99.18191573998885 19.50748981975122, -99.17749900015541 19.50631430967889, -99.17746305064276 19.50630473924215, -99.17741184992634 19.50629110956852, -99.17741119314623 19.50629093508946, -99.17741097454429 19.5062908766338, -99.17741009916217 19.50629064369905, -99.17736854019 19.50627957108897, -99.17733555800616 19.50627079279587, -99.17706327558709 19.50619833177772, -99.17705041957774 19.50619490991756, -99.17673780020378 19.50642042034511, -99.17662449000738 19.50650217022187, -99.17607189042823 19.50690079959803, -99.17602569041844 19.50694886045495, -99.17553809025934 19.50745602044141, -99.17540276961348 19.5074848297228, -99.17536477959138 19.50749291994826, -99.17518411033426 19.50753140007919, -99.17487522956739 19.50759718037648, -99.17404045983271 19.5079499998073, -99.17371257024449 19.50816185005559, -99.17366562025289 19.5081921797461, -99.17356523022733 19.50825704972378, -99.17304285025772 19.5085867099531, -99.17259937019824 19.50842654957044, -99.17160422012205 19.50806713992007, -99.17129177009716 19.50795430984295, -99.1708781798461 19.50780493975998, -99.17041392023604 19.50763726014808, -99.16995596979457 19.50740583019528, -99.16953464971544 19.50719291971405, -99.16914329043865 19.50699513980148, -99.16910932015519 19.50697797006676, -99.16880002010897 19.50682165977651, -99.16868904983205 19.50676557990612, -99.16737071958596 19.50621467967704, -99.16731328995245 19.50619066014331, -99.16707814993998 19.50609242030177, -99.16631628965011 19.50582868007691, -99.16585546002746 19.50566915012677, -99.16537661974706 19.50550339955407, -99.16494049007521 19.50535242996814, -99.1644109400447 19.50516912027259, -99.16393777002088 19.50500532026149, -99.16345598026604 19.50485156974295, -99.16299013978426 19.50470289017813, -99.16289765023859 19.5046733799761, -99.16286654164428 19.50466345190532, -99.16255898018909 19.50456529005101, -99.16206765989158 19.50440848980374, -99.16178669240475 19.50431883044515, -99.16161729016353 19.50426476993533, -99.16140110839959 19.50419577144558, -99.1611378300281 19.5041117400102, -99.16069667997083 19.50397095004653, -99.1604386495294 19.50388859916573, -99.16026926077923 19.50383453740474, -99.16021374125611 19.50381681784851, -99.16014187541271 19.5037938802838, -99.15973433629236 19.50366380990141, -99.15973430115339 19.50366379927257, -99.15925210808011 19.50350989642791, -99.15718110989958 19.50284888957998, -99.15694976977615 19.50271725008872, -99.1567816859051 19.50224649134063, -99.15657325002782 19.50166271029749, -99.1563755201404 19.50115156958456, -99.15605646048456 19.50028599663357, -99.15581008369368 19.49961759462076, -99.15571265993378 19.49935328971237, -99.15462482288879 19.49640197488925, -99.15437835253934 19.49573328227824, -99.15418131909469 19.49519871008528, -99.15397662973973 19.49464080014392, -99.15337233470467 19.49299381123907, -99.15312661495255 19.49232408990133, -99.15302067968493 19.4920353501604, -99.15296381975652 19.49188072032299, -99.15219400747206 19.48983747586666, -99.15194267424459 19.48917037045243, -99.15183683002275 19.48888942984428, -99.15151327998504 19.48802529037538, -99.1511976196241 19.48718153965747, -99.15088925997304 19.48635744975273, -99.15048325026805 19.48527228998293, -99.15006593446428 19.48415993477768, -99.14981531439763 19.4834918987491, -99.14972011975077 19.48323814954888, -99.14942563321728 19.48250206262918, -99.14940566025089 19.48245214015852, -99.14936780793674 19.48234828560967, -99.14884303012917 19.48090844964182, -99.14866053994218 19.4804530603321, -99.14853555953957 19.48011605258272, -99.1482877105414 19.47944772733058, -99.14818534998759 19.47917171002623, -99.14810959966573 19.47901137998295, -99.14790204882033 19.47848843020092, -99.14777362021692 19.4781431097915, -99.14758612040525 19.47765512019493, -99.14750203010406 19.47744034022462, -99.14728228020077 19.47685679962706, -99.14724225013821 19.47675866043895, -99.14704877978515 19.476262859746, -99.14687861969351 19.47579314984997, -99.14667961984851 19.47529141955675, -99.14645645006529 19.47469943001542, -99.14636217747261 19.47443789386522, -99.14612062584591 19.47376776197365, -99.14608714966029 19.47367489025693, -99.14589428027503 19.47311398013057, -99.1456512903104 19.47247978043825, -99.14546418047291 19.47201031985868, -99.14523571028631 19.47143965998977, -99.14504540008923 19.47096394034725, -99.14497823228713 19.47077489694103, -99.14487187976894 19.47047556962753, -99.14484189034134 19.47039774011058, -99.14466874980934 19.46997276994784, -99.14447664973233 19.46945648003648, -99.14438650978975 19.46921003010819, -99.14414545001326 19.46858195042689, -99.14410142967519 19.46847695002313, -99.14403254097166 19.46828243680682, -99.14379476086931 19.46761103537474, -99.14368086046957 19.46728942106999, -99.14318501969497 19.46604710980619, -99.14310340023393 19.46575748987569, -99.14307979989785 19.4656737501899, -99.14305468007933 19.46543691976384, -99.14311812015993 19.46506269026843, -99.14524475024389 19.46431568970651, -99.14580454963153 19.46415484983422, -99.14630967977072 19.46400969040424, -99.14661574967343 19.4639217403952, -99.14682917004397 19.46386041966006, -99.14730638038812 19.46372328028335, -99.14773534005845 19.46359634032928, -99.14803681999325 19.46350712011956, -99.14832574028176 19.4634370501089, -99.14873623020965 19.46333748029639, -99.15002824992648 19.46301692036834, -99.15031399991474 19.46296012008591, -99.15055405038208 19.4629404303875, -99.15082802956148 19.46294828991357, -99.15168747970819 19.46305344963953, -99.15236654964386 19.46314009040854, -99.15287976963342 19.4632026504224, -99.15322277952919 19.4632422300788, -99.15347220027414 19.46327100009872, -99.15362126022644 19.46330267958944, -99.15454996984073 19.46347881976896, -99.15499414014644 19.46356740006132, -99.15568406001223 19.46369654962878, -99.15608520026917 19.46379135034156, -99.15652818040604 19.46390445957677, -99.15708018048342 19.46401493965738, -99.15731129040505 19.4640546496055, -99.15757733996345 19.46408207980165, -99.15793969012955 19.46408023015608, -99.15824545036087 19.46403827964019, -99.1586507098848 19.46392494965272, -99.15885310983448 19.46383900043762, -99.15910166005813 19.46369825997397, -99.15930382957073 19.46355355021938, -99.1594504904141 19.46342705991232, -99.15954890977001 19.46332446001668, -99.1597297703026 19.46306748032907, -99.16004460006249 19.46260057959047, -99.16025847978366 19.46221157029712, -99.16044632045714 19.46187285988207, -99.16071644994719 19.46140605954619, -99.16086584982696 19.46118867991202, -99.16105367997582 19.46096888995874, -99.16126938018942 19.46076802024368, -99.16162277985453 19.46049297000036, -99.16210036993104 19.46013514034406, -99.16232114983153 19.45997192009685, -99.16257091036137 19.45977182042217, -99.16269931038981 19.45963731017029, -99.16282617022449 19.45948983018253, -99.16293478037412 19.45934131983153, -99.16308165036278 19.45906292013004, -99.1631541502318 19.45888347994558, -99.16331674986368 19.45816271987397, -99.16345795033152 19.45755360015835, -99.16357140033827 19.45706402959268, -99.16371277008287 19.45643477032941, -99.16419054042997 19.4565112503255, -99.1650601804422 19.45665866021555, -99.16560595030265 19.45673746023807, -99.16744473935275 19.45703162109385, -99.16830609031263 19.45717669021328, -99.1684339842792 19.45719744372012, -99.17111380021244 19.45763227990926, -99.17376099988904 19.45806286018825, -99.1746037096303 19.45819868029749, -99.17502384960096 19.45826674033097, -99.17576588011831 19.45838693988864, -99.17689162014054 19.45856958044995, -99.1774551697837 19.45866105027871, -99.17776269030222 19.45871600770289, -99.17798440029169 19.45875563001887, -99.17878328005591 19.45892872029149, -99.17890726738517 19.45895031544765, -99.17991554010976 19.45912592038945, -99.18108202956238 19.45930133959572, -99.18201214973281 19.45947469032457, -99.18311463017058 19.45964661976145, -99.18409813970865 19.45983851025442, -99.18410217985407 19.45983912017045, -99.18418884929808 19.45985254418728, -99.18527276981136 19.46002042116653, -99.18538771981176 19.4600140501077, -99.18724474077358 19.46046842685424, -99.1872836197508 19.46047793954432, -99.18848325024651 19.46077726000696, -99.18824430982164 19.46234649001487, -99.18823421264372 19.46240728593572, -99.18802626028275 19.46365939998083, -99.18800023014667 19.46381462004906, -99.18914193996649 19.46415145970127, -99.19001411046955 19.46443019969262, -99.1907311104398 19.46467145032267, -99.19070385848167 19.46514510466481, -99.19067079990343 19.46571966018072, -99.19066065985299 19.46594599991504, -99.19057942000897 19.46793632040248, -99.19044424553253 19.47045899555363, -99.19058412788448 19.47050560826582, -99.19095585990689 19.4706294804067, -99.19141051987852 19.47076754028699, -99.19249526144949 19.47102118668701, -99.19257015463941 19.47103869905377, -99.19269569174349 19.47106805267886, -99.19272276425235 19.47107438326519, -99.19301024218787 19.47114160212253, -99.19334566008074 19.47122003042685, -99.1935148714434 19.4712596015999, -99.19413371965582 19.47140432034429, -99.19461582002232 19.47153828981419, -99.19492672846562 19.47162471218298, -99.19499312015422 19.47164316668411, -99.19514739987059 19.47168605037529, -99.19523225337723 19.47171140378431, -99.19528624417418 19.47172753564208, -99.19562489034078 19.47182871966529, -99.19613248992057 19.47197254030178, -99.19665837975261 19.47212625992413, -99.19708321977568 19.47225182035138, -99.19746031016922 19.47236422968575, -99.19774472876635 19.47244972026895, -99.19782830574431 19.47247484104048, -99.19795099859937 19.47251171996227, -99.19825543587 19.47260682044013, -99.1982911293714 19.47261796958345, -99.19836885909589 19.47264225128907, -99.1990887188542 19.47287589143128, -99.19976484854664 19.47308280116531, -99.20009385900933 19.47318238122712, -99.20030413857241 19.47324125572204, -99.20067567866833 19.4733452795546, -99.20084345553475 19.47335235955847, -99.20101502047331 19.47335960012409, -99.20144702978095 19.47323662043194, -99.20232689030946 19.47301465012886, -99.20344416954599 19.4726916499542, -99.20433965991296 19.47240272010083, -99.20496719984021 19.47219225967766, -99.20528542008405 19.47202435036428, -99.20649633982133 19.4713565100429, -99.20682496967206 19.47121508042719, -99.20777287987427 19.47147071966105, -99.20796742023342 19.47152318024401, -99.20834928039567 19.47162617030313, -99.20836917011182 19.47163153988614, -99.20895564988662 19.47178970992778, -99.20923609046351 19.47186533985439, -99.20927304528692 19.47187530529641, -99.20963476971816 19.47197285014112, -99.20999619516422 19.47207032245016, -99.21003311968411 19.47208027989767, -99.21032988141918 19.4721603114325, -99.21078398008949 19.47228276984017, -99.21080276877906 19.47228783786326, -99.21081505037797 19.47229115011404, -99.21141268017575 19.47245231020848, -99.21204484980851 19.47262280003952, -99.21262838023871 19.47278015021037, -99.21329294953762 19.47295935006631, -99.21356133991881 19.47303174031822, -99.21387929022436 19.4731174803451, -99.21421576985989 19.47320820005872, -99.21422561810209 19.47321085459212, -99.21448461969959 19.47328068957389, -99.21486342676612 19.47338285478913, -99.21487783042556 19.473386739565, -99.21516811998733 19.47346502025622, -99.21554000041716 19.47356528997194, -99.21586317009283 19.47365242963163, -99.21617324984918 19.47373602984762, -99.21687728967359 19.47392588014064, -99.21750443041863 19.47409496958126, -99.21817014990677 19.47427446009132, -99.21884723004455 19.47445703027678, -99.21951050989573 19.47463586012964, -99.22015809028929 19.47481045999011, -99.22055830970484 19.47491837037654, -99.22111506025426 19.47506848043011, -99.22091998032307 19.47590810978206, -99.22071009045351 19.47681152036748, -99.22049950983964 19.47771782971522, -99.22035857008279 19.47815522972821, -99.22033676490646 19.47822289463035, -99.22004770969394 19.47911987980327, -99.21977219994841 19.47997484977132, -99.21966274961233 19.48031447993679, -99.21945593994474 19.48090253965396, -99.21913755039839 19.48180785035149, -99.21882874996925 19.48268588980781, -99.21860739996745 19.48331525960059, -99.21851934024008 19.48356568006489, -99.21833805995229 19.48408108987419, -99.21815649047623 19.48459734994836, -99.21804583005948 19.48491199998011, -99.21749922030703 19.48645145981765, -99.21736274503829 19.48683577944706, -99.21731217976313 19.48697817006324, -99.21716331952622 19.48739740023326, -99.21715811044841 19.48741212042004, -99.21685788990168 19.48825759996475, -99.21653982019151 19.48915335009418, -99.2164498213849 19.48940677040284, -99.21629666553785 19.48983807543113, -99.21627908999174 19.48988756962809, -99.21618005975692 19.49016648026707, -99.21600659961163 19.49069151005971, -99.21571683097652 19.4915685199757, -99.21570442359909 19.49160607993318, -99.21569824994246 19.49162476984112, -99.21544691887824 19.49238548042116, -99.21538668967933 19.49256775015939, -99.21520288038386 19.49312410995587, -99.21498201972847 19.49379251956493, -99.21482368000467 19.49427176983915, -99.21460693978942 19.49492773957055, -99.21437222989046 19.49563809027868, -99.21411610964961 19.49641326020286, -99.21389094022781 19.49709471027337, -99.21383893998635 19.49725210966177, -99.21368442015964 19.49771971966788, -99.21350080044419 19.49827542998788, -99.21346305993285 19.49840875041945, -99.21286476975897 19.50052213989288, -99.21249840030336 19.50176191984919, -99.21232001999032 19.50237091043821, -99.21223498035246 19.50266123016039, -99.21199249028268 19.50351072042784, -99.21196640025735 19.50363632003947, -99.21168380044668 19.50499651033364, -99.21144487958439 19.50672288010932, -99.21137711979715 19.50721237023458, -99.21121905004365 19.50781222039883, -99.21116157961079 19.50803025009348, -99.2110524201877 19.50844451014047, -99.21077959997383 19.50908476973838, -99.21069816408253 19.5093473460698, -99.21069800022141 19.50934787955274, -99.21069783634178 19.50934841394156, -99.2106871102074 19.50938339979146, -99.21063343025754 19.50955672043877, -99.21047505011164 19.51007157039076, -99.2103716496346 19.51053994029087, -99.21032310976025 19.51067044989862, -99.21024061987104 19.51089225975375, -99.21016417026712 19.51113912043467, -99.21008625285852 19.51124541930829, -99.21006621965857 19.51127274959563, -99.21006390647372 19.51127583714656, -99.21005485531283 19.51128791194028, -99.2100219611436 19.51133179706862, -99.20998708985761 19.51137832009313, -99.20994452458679 19.5114350986992, -99.20980164961162 19.5116032304279, -99.20969182959487 19.51173235019895, -99.20967464925766 19.51175515828147, -99.20966147561366 19.5117726480342, -99.20964048505408 19.51180051434573, -99.20963644297407 19.51180588005283, -99.20962934031722 19.51181531005992, -99.20949616978545 19.51199207968398, -99.20940564987941 19.51215025039447, -99.20938184999926 19.51219182008556, -99.20931602990329 19.51230680007315, -99.20925754036556 19.51240902011984, -99.20925500424252 19.51241141932117, -99.20919468029601 19.51246848000046, -99.20907812140628 19.5125787626142, -99.20907321970751 19.51258340012589, -99.20897048025724 19.51268063014809, -99.20886074417918 19.51274896078081, -99.20870599063227 19.51284532311447, -99.20852372044983 19.51295881961782, -99.20814383005181 19.51319537973362, -99.20809509032237 19.51321816967811, -99.20712929025717 19.51366962017613, -99.2070161197899 19.51373145983817, -99.20659831980096 19.51395977975675, -99.20617415026506 19.51419157971188, -99.20591902973059 19.51433099971549, -99.20580961974386 19.51440625003875, -99.20552278039506 19.51460351026401, -99.20523724976384 19.51479987976659, -99.2051401800651 19.51485754959512, -99.20496051997114 19.51496430971928, -99.20467164967798 19.51513596975005, -99.20433506040014 19.51503419966999, -99.20390657955265 19.51490463042186, -99.20353151975398 19.51479123042917, -99.20323260676614 19.51470084939649, -99.20294131021289 19.51461277008071, -99.20294085424335 19.51461263386431, -99.20294079060352 19.51461261456199, -99.20294044962374 19.51461251037907, -99.20293563759681 19.51461105564054, -99.20293012077373 19.51460938758228, -99.20273459965085 19.51455025988509, -99.20260121944459 19.5145099381272, -99.20259123252619 19.51450692041493, -99.20258366022587 19.51450462978292, -99.20258356619946 19.5145046008557, -99.2025834664405 19.51450457182254, -99.20258326604183 19.51450451011477, -99.20258260210564 19.51450430842452, -99.20258178908337 19.51450405956958, -99.20257991983301 19.51450349029757, -99.20189661961962 19.51429687997952, -99.20188915837983 19.51429462761822, -99.20188864924506 19.51429447410226, -99.20188814012899 19.51429431968038, -99.20170451953504 19.51423880026529, -99.200974739961 19.51401811969169, -99.20080017027361 19.51396533957906, -99.20029615031774 19.51381291974154, -99.20017308995773 19.51377570959503, -99.20015865034517 19.51377133961268, -99.20010325023846 19.51375458031046, -99.19996888008336 19.51371394971794, -99.19973879248067 19.51364437058024, -99.19938780043562 19.51353823014804, -99.19917484972527 19.51347382960896, -99.19906843224001 19.51344165386192, -99.1990583999364 19.51343861966995, -99.1990361060092 19.51343187832927, -99.19879968009531 19.51336037962972, -99.19864488042801 19.51331357027721, -99.19694232036386 19.5127987102886, -99.19672048982677 19.51273162955535, -99.19663109175417 19.51270459976931, -99.19662265907094 19.5127020500123, -99.19403369037957 19.51191905962522, -99.19400628022903 19.51191076987872, -99.1939183498893 19.51188417626341, -99.19203148964935 19.51131349018483, -99.1919038954143 19.51127490859704, -99.19189794953441 19.51127311073142, -99.1914984202203 19.51057952033728, -99.19067453964757 19.51041004998618, -99.19039280004012 19.51035208968935, -99.18968973876291 19.51020745164356, -99.18968960171267 19.51020742372145, -99.18895318019214 19.51005591997924, -99.18892917006835 19.51005096955963, -99.18855161970073 19.50997330988307, -99.18843113992546 19.50994852044852, -99.18749672627261 19.50956567283644, -99.1874689176471 19.50955427870941, -99.18746415540322 19.50955232777469, -99.18743947041517 19.5095422142819, -99.18738251975284 19.50951888010237, -99.18736943947486 19.50951352098393, -99.1870002601968 19.50936224976512, -99.18698676741698 19.50935673522044, -99.18698658733948 19.5093566620887, -99.18698652960524 19.50935663473318, -99.18656165976508 19.50915938141432, -99.18616664958577 19.50897597010814, -99.1861060626445 19.50894783983041, -99.18600574900282 19.50890126469511, -99.18538502014239 19.50861305979128, -99.18522137037799 19.50853707984481, -99.18512890863893 19.50850671194671, -99.18461688781892 19.50833854605367, -99.1842507707707 19.50821830573823, -99.18382784998686 19.50807939992205, -99.18347944978437 19.50796496963957, -99.18307594003149 19.50783244987802, -99.18270048963959 19.50770914009657, -99.18245109202657 19.507563446997, -99.18245006371083 19.50756284511294, -99.18245002405507 19.50756282171758, -99.18244903833632 19.5075622396586, -99.18244684968174 19.50756095005465, -99.18234051882068 19.50749884491968, -99.18230696979366 19.50747924999397))"
